ano,trimestre,departamento,municipio,impuestomes1,impuestomes2,impuestomes3,totalimpuesto
2017,1,CASANARE,MANI,32515711.5897708,30602099.5073422,36773214.4500945,99891025.5472075
2017,3,BOYACA,BRICEÑO,115577.420709239,114783.296319008,110994.269685268,341354.986713515
2017,4,BOLIVAR,TURBANA,43449278,34551139,36892698,114893115
2017,2,SANTANDER,BUCARAMANGA,36756.0296009963,37736.2747878357,38242.0966736989,112734.401062531
2017,2,BOYACA,SUTAMARCHAN,8407097.48227041,8930207.22996254,9935814.76685809,27273119.479091
2017,1,PUTUMAYO,PUERTO GUZMÁN,824451.912441168,558133.539307877,732363.686916326,2114949.13866537
2017,1,SUCRE,SAN PEDRO,10247507,4653142,1388928,16289577
2017,2,ANTIOQUIA,ZARAGOZA,279764084,299737900,326920818,906422802
2017,4,BOYACA,CALDAS,43687.2344774627,38945.5557949517,39403.2462115562,122036.036483971
2017,1,NARIÑO,PUERRES,54207557,45622648,34861859,134692064
2017,3,TOLIMA,ESPINAL,23996034,23124826,22569649,69690509
2017,4,CESAR,RIO DE ORO,16748584,16789450,19711507,53249541
2017,2,MAGDALENA,SAN ZENON,5366927,5770380,3712311,14849618
2017,1,NARIÑO,RICAUTE,20502545,17255535,13185557,50943637
2017,3,SUCRE,LOS PALMITOS,34380356,33461195,31582561,99424112
2017,4,NORTE DE SANTANDER,SAN CAYETANO,0,17060189,22066894,39127083
2017,2,CASANARE,PAZ DE ARIPORO,102440691.17814,101649360.872559,59719184.2255725,263809236.276272
2017,4,SANTANDER,SIMACOTA,57908382,53168829,60899221,171976432
2017,4,CASANARE,PAZ DE ARIPORO,84694098.7377852,56522007.2898163,105413482.833447,246629588.861049
2017,2,NARIÑO,PUERRES,49738407,36745765,37567634,124051806
2017,1,BOLIVAR,CARTAGENA,15647021,15578919,17433826,48659766
2017,1,BOYACA,TUNUNGUA,87480.693162294,76611.3882581722,83645.0326223268,247737.114042793
2017,2,HUILA,CAMPOALEGRE,4196168.50271262,0,0,4196168.50271262
2017,3,ARAUCA,FORTUL,40694164.1352187,34655292.996497,48295203.4155894,123644660.547305
2017,2,CORDOBA,PLANETA RICA,97452386,104410675,113882142,315745203
2017,4,BOLIVAR,CORDOBA,1083357,4434231,5118292,10635880
2017,3,BOLIVAR,MAGANGUE,66748905,67952850,64851048,199552803
2017,4,MAGDALENA,PIJINO DEL CARMEN,1374329,5625191,6492979,13492499
2017,3,ANTIOQUIA,SONSON,24981518,23063580,20970030,69015128
2017,4,TOLIMA,HONDA,17974400,17896788,19457553,55328741
2017,2,BOYACA,ZETAQUIRA,155969607.274367,165701980.516789,184319724.002693,505991311.79385
2017,2,TOLIMA,IBAGUE,29228915,26838628,28493087,84560630
2017,4,BOYACA,ZETAQUIRA,194276883.594213,168435753.427085,161996791.766387,524709428.787684
2017,3,NORTE DE SANTANDER,TIBU,0,38366583,42019088,80385671
2017,4,SANTANDER,JESÚS MARIA,151745069,131553889,126511581,409810539
2017,3,NARIÑO,SAPUYES,754436,1022389,882504,2659329
2017,1,NARIÑO,TUMACO,117760229,99110415,75733730,292604374
2017,4,CORDOBA,SAN ANDRES DE SOTAVENTO,236749388,199438009,197478946,633666343
2017,4,SUCRE,PALMITO,12800271,14145473,15529957,42475701
2017,1,NARIÑO,CONTADERO,4702652,3957888,3024360,11684900
2017,2,SUCRE,GALERAS,1329173,1458502,1490547,4278222
2017,3,TOLIMA,MARIQUIRTA,42644791,39624641,36025730,118295162
2017,3,PUTUMAYO,ORITO,90010166.842846,101858409.879029,102614404.059993,294482980.781868
2017,1,BOYACA,SUTAMARCHAN,7984501.72017861,8506461.79083592,9605711.12021921,26096674.6312337
2017,1,TOLIMA,CARMEN DE APICALA,8357260,7665599,9184308,25207167
2017,4,BOYACA,JENESANO,228055764.118192,197721437.451845,190162567.857879,615939769.427916
2017,4,MAGDALENA,SAN ZENON,3884493,5222261,5501991,14608745
2017,2,NARIÑO,RICAUTE,18812210,13898094,14208943,46919247
2017,3,CASANARE,MANI,41523518.1731861,38299804.7088692,36047261.1308239,115870584.012879
2017,1,TOLIMA,GUAYABAL,44993584,42030064,49761834,136785482
2017,4,TOLIMA,SUAREZ,2309887,2262312,2326294,6898493
2017,1,SUCRE,SINCE,78205866,64613199,71524263,214343328
2017,3,CORDOBA,TUCHIN,75050777,72684117,62977299,210712193
2017,1,SUCRE,COVEÑAS,81777173,78422298,85969447,246168918
2017,1,HUILA,YAGUARA,36788779.9505097,38293176.7176929,39089326.0961909,114171282.764393
2017,2,TOLIMA,FALAN,789848,735381,785240,2310469
2017,2,CORDOBA,SAHAGUN,238909346,255962212,279159034,774030592
2017,1,SANTANDER,PUERTO WILCHES,168471258,143035893,148917215,460424366
2017,1,TOLIMA,SAN LUIS,1844582,1717429,1906195,5468206
2017,1,HUILA,RIVERA,2318026.33615934,3300607.15400491,3234357.96093138,8852991.45109563
2017,2,ANTIOQUIA,REMEDIOS,341197551,365560860,398726665,1105485076
2017,2,SUCRE,PALMITO,16444051,16968293,11359114,44771458
2017,4,PUTUMAYO,PUERTO CAICEDO,13665792.3877649,33899291.3291027,34112144.0008657,81677227.7177334
2017,3,META,BARRANCA DE UPIA,345726578.082297,346557105.344279,324221749.149107,1016505432.57568
2017,3,PUTUMAYO,SAN MIGUEL,6639051.38872917,6285902.1402676,8498011.5271022,21422965.056099
2017,1,SANTANDER,RIONEGRO,32330696,24280447,23714859,80326002
2017,4,CUNDINAMARCA,CAPARRAPI,391046,325504,1181483,1898033
2017,2,CESAR,PAILITAS,8522169,8944166,1648367,19114702
2017,1,CUNDINAMARCA,GUADUAS,6734394,12861166,19640699,39236259
2017,1,SUCRE,SAN ONOFRE,80613228,80262365,89818819,250694412
2017,1,NARIÑO,CORDOBA,25306846,21298974,16275290,62881110
2017,1,BOYACA,SACHICA,90164281.8525407,96055306.6608549,108467527.11812,294687115.631516
2017,4,CAUCA,PIAMONTE,286746,847732,1176609,2311087
2017,4,CESAR,LA GLORIA,69808970,77763443,87095126,234667539
2017,4,SUCRE,COVEÑAS,108916882,94930511,96404551,300251944
2017,1,BOYACA,ZETAQUIRA,148133191.934692,157810537.379005,178202538.783748,484146268.097444
2017,3,META,PUERTO LOPEZ,562501507.480537,559961139.888094,535021587.392724,1657484234.76135
2017,4,SUCRE,SINCE,77813935,74802884,74339572,226956391
2017,3,CORDOBA,PLANETA RICA,149426254,144720232,125401843,419548329
2017,3,BOLIVAR,TALAIGUA NUEVO,24183865,23338431,22246551,69768847
2017,1,MAGDALENA,EL BANCO,127710367,105289680,117113702,350113749
2017,3,NORTE DE SANTANDER,BOCHALEMA,0,8537011,9349736,17886747
2017,3,NARIÑO,PUERRES,31619988,42850479,36987607,111458074
2017,1,CORDOBA,LA APARTADA,69495317,74930248,83744740,228170305
2017,1,CORDOBA,SAN ANDRES DE SOTAVENTO,143173410,154321540,172471560,469966510
2017,3,CALDAS,LA DORADA,141669526,131151839,119258684,392080049
2017,1,BOYACA,MONIQUIRA,32197622.2739281,34302044.9498318,38734666.3247593,105234333.548519
2017,1,NORTE DE SANTANDER,TIBU,71554571,25689376,0,97243947
2017,4,BOYACA,CHIQUINQUIRÁ,58977.7665445747,52576.5003231848,53194.3823856009,164748.64925336
2017,3,NARIÑO,BARBACOAS,28642814,38815900,33505047,100963761
2017,4,MAGDALENA,SANTA BARBARA DE PINTO,1659867,6793913,7841996,16295776
2017,1,CUNDINAMARCA,PARATEBUENO,151930479,142947542,130670505,425548526
2017,4,CESAR,CHIMICHAGUA,4439475,18170977,20974177,43584629
2017,3,CORDOBA,CHINU,44431951,43026328,37273727,124732006
2017,2,BOLIVAR,MOMPOS,46151088,50670493,51680351,148501932
2017,1,NORTE DE SANTANDER,LA ESPERANZA,18559563,14165344,14100098,46825005
2017,3,NARIÑO,CONTADERO,2743119,3717395,3208775,9669289
2017,4,CESAR,SAN ALBERTO,39198915,39314787,46163460,124677162
2017,3,BOLIVAR,ARJONA,52384476,55754417,49516595,157655488
2017,4,BOLIVAR,CARTAGENA,21267804,16912291,18058451,56238546
2017,4,CORDOBA,MOMIL,83832045,70620229,69926532,224378806
2017,2,CORDOBA,SAN ANDRES DE SOTAVENTO,153261647,164205544,179104027,496571218
2017,2,TOLIMA,PURIFICACIÓN,1979854,1965879,1901199,5846932
2017,3,TOLIMA,LERIDA,42598335,40076077,36452795,119127207
2017,3,NARIÑO,GUALMATAN,4871455,6601653,5698404,17171512
2017,4,NARIÑO,GUALMATAN,5543280,5408912,6492690,17444882
2017,3,CUNDINAMARCA,CAPARRAPI,218560,212517,198952,630029
2017,4,TOLIMA,COELLO,12129450,11845852,12793762,36769064
2017,1,TOLIMA,FALAN,856684,802731,973459,2632874
2017,4,PUTUMAYO,PUERTO GUZMÁN,702341.28275441,1737561.58353065,2109446.6988652,4549349.56515026
2017,3,ANTIOQUIA,PUERTO BERRIO,443148239,429197815,371913913,1244259967
2017,3,NARIÑO,TUMACO,68691106,93088169,80351696,242130971
2017,3,MAGDALENA,GUAMAL,54790200,56558688,53500505,164849393
2017,1,NORTE DE SANTANDER,SARDINATA,9791328,3515263,0,13306591
2017,1,SUCRE,COROZAL,27364775,20639208,20903920,68907903
2017,3,SUCRE,SICELEJO,54594679,58328745,55231377,168154801
2017,2,TOLIMA,SUAREZ,2562845,2362701,2484992,7410538
2017,3,ANTIOQUIA,CAUCASIA,496770025,481130530,416913796,1394814351
2017,1,META,BARRANCA DE UPIA,335627255.500369,309083052.921393,318512307.395786,963222615.817548
2017,4,MAGDALENA,GUAMAL,52542056,52930553,53102438,158575047
2017,1,CORDOBA,PURÍSIMA,15921176,17169494,19189488,52280158
2017,4,SUCRE,LOS PALMITOS,32859225,30824820,30473906,94157951
2017,3,SANTANDER,ALBANIA,106987789,101148207,89725334,297861330
2017,2,CORDOBA,MOMIL,54269357,58144550,63420045,175833952
2017,1,BOYACA,CALDAS,49988.9675213109,43777.936147527,47797.1614984725,141564.06516731
2017,1,BOYACA,SAN SOFIA,167445951.382126,178386672.97493,201437780.768721,547270405.125777
2017,1,NORTE DE SANTANDER,TOLEDO,133001642,47749979,0,180751621
2017,3,TOLIMA,GUAYABAL,45886962,42382218,38524277,126793457
2017,4,TOLIMA,GUAYABAL,38001453,37804298,41088610,116894361
2017,1,TOLIMA,FLANDES,8105476,7434654,8907608,24447738
2017,3,NORTE DE SANTANDER,CUCUTA,0,53218020,58284384,111502404
2017,4,ANTIOQUIA,CAUCASIA,500449384,421595515,417457039,1339501938
2017,2,BOYACA,VENTAQUEMADA,54250441.4434468,57635749.694031,64111328.0817588,175997519.219237
2017,3,BOYACA,RAMIRIQUI,140177728.277072,132539491.870908,117593017.037274,390310237.185254
2017,2,TOLIMA,ALVARADO,35724229,32802768,34824884,103351881
2017,4,CORDOBA,CHINU,44753960,37689409,37317215,119760584
2017,1,CORDOBA,TUCHIN,45698593,49263360,55057803,150019756
2016,4,BOYACA,PAUNA,5212.75896179423,5192.43840361605,6294.22143367586,16699.4187990861
2016,3,NORTE DE SANTANDER,CONVENCIÓN,1022983,4281297,3705580,9009860
2016,3,BOYACA,MIRAFLORES,435526.79172534,503279.457939382,284529.595645485,1223335.84531021
2016,3,CESAR,PAILITAS,3753174,9038202,6373116,19164492
2016,3,NORTE DE SANTANDER,SAN CAYETANO,1640981,6867684,5944169,14452834
2016,3,BOLIVAR,ARJONA,19206113,24805099,22838958,66850170
2016,3,BOYACA,CUBARA,4962323.7233957,14960104.2143432,12283410.7585887,32205838.6963276
2016,3,CORDOBA,PURÍSIMA,5842617,6046673,5729216,17618506
2016,3,MAGDALENA,PIJINO DEL CARMEN,3006827,7240887,5105774,15353488
2016,3,BOLIVAR,MARIA LA BAJA,24149882,31190082,28717845,84057809
2016,3,BOLIVAR,TURBANA,14406176,18605879,17131111,50143166
2016,3,BOYACA,ZETAQUIRA,264226.759873935,305331.159894052,172619.307408898,742177.227176885
2016,3,BOYACA,BOYACA,67546.0092536713,78053.7950110642,44127.7989449921,189727.603209728
2016,3,BOYACA,BRICEÑO,124581.841346476,143962.398578422,81389.3005356997,349933.540460597
2016,3,BOYACA,SAMACA,260376.048414135,300881.413028901,170103.638119612,731361.099562649
2016,3,BOYACA,RAMIRIQUI,195434.932206799,225837.740897204,127677.615458548,548950.288562552
2016,3,SUCRE,SAN PEDRO,3647038,8782611,6192891,18622540
2016,3,MAGDALENA,SANTA ANA,4376615,10539542,7431758,22347915
2016,3,NARIÑO,GUACHUCAL,3914760,0,0,3914760
2016,3,CESAR,PELAYA,14881629,25397970,22702375,62981974
2016,2,CESAR,RIO DE ORO,20620227,18045793,19154099,57820119
2016,2,TOLIMA,ALVARADO,39480299,47359353,41467313,128306965
2016,2,BOLIVAR,TALAIGUA NUEVO,5686537,5375437,5808134,16870108
2016,2,SUCRE,SICELEJO,26646305,28187634,29117240,83951179
2016,2,CASANARE,NUNCHIA,102406922.193799,174045915.945573,215071120.152517,491523958.291889
2016,2,HUILA,CAMPOALEGRE,7941126.96579977,8515857.06831893,8239702.95838089,24696686.9924996
2016,2,SUCRE,BUENAVISTA,5057768,5530448,5640958,16229174
2016,2,TOLIMA,PIEDRAS,24924432,29898582,26178860,81001874
2016,1,NARIÑO,TUMACO,57045418,45246424,48022664,150314506
2016,1,NARIÑO,RICAUTE,9931844,7877591,8360945,26170380
2016,1,NARIÑO,ALDANA,1482423,1175806,1247951,3906180
2016,1,TOLIMA,SANDAÑA,32953134,29837929,28865015,91656078
2016,1,MAGDALENA,SAN SEBASTIÁN BUENAVISTA,21751253,19656898,22910396,64318547
2016,1,NARIÑO,CORDOBA,12259145,9723523,10320141,32302809
2016,1,TOLIMA,VENADILLO,41602971,37053850,35432080,114088901
2016,1,TOLIMA,SUAREZ,2973757,2686243,2845554,8505554
2016,1,TOLIMA,SAN LUIS,2139838,1940027,1886474,5966339
2016,1,TOLIMA,PIEDRAS,33989356,30272754,28947779,93209889
2016,1,TOLIMA,NATAGAIMA,60163757,54416765,52409559,166990081
2016,1,TOLIMA,MARIQUIRTA,54382969,48436406,46316446,149135821
2016,1,TOLIMA,LERIDA,56014459,49889498,47705939,153609896
2016,1,TOLIMA,IBAGUE,44050205,39233488,37516321,120800014
2016,1,TOLIMA,HONDA,27191484,24218204,23158224,74567912
2016,1,TOLIMA,GUAYABAL,57645947,51342589,49095433,158083969
2016,1,TOLIMA,GUAMO,56219380,50969803,49562821,156752004
2016,1,TOLIMA,FLANDES,9536530,8614503,9125397,27276430
2016,1,TOLIMA,FALAN,1087660,968727,926329,2982716
2016,1,TOLIMA,ESPINAL,29566327,26652500,27509317,83728144
2016,1,TOLIMA,COYAIMA,34661508,31350554,30194164,96206226
2016,1,TOLIMA,COELLO,17971223,16188788,15825036,49985047
2016,1,TOLIMA,CARMEN DE APICALA,9832766,8882098,9408862,28123726
2016,1,TOLIMA,ALVARADO,53839139,47952042,45853282,147644463
2016,1,SUCRE,TOLU,32158482,44189307,62785291,139133080
2016,1,SUCRE,SINCE,26403697,21176631,23890277,71470605
2016,1,SUCRE,SICELEJO,29260465,26569133,31003865,86833463
2016,1,SUCRE,SAN PEDRO,13530703,14360559,17366095,45257357
2016,1,SUCRE,SAN ONOFRE,28492810,39152269,55628540,123273619
2016,1,SUCRE,SAN JUAN BETULIA,15352398,14224263,16681782,46258443
2016,1,SUCRE,PALMITO,22033980,21416086,26043848,69493914
2016,1,SUCRE,MORROA,2909589,2662866,3113464,8685919
2016,1,SUCRE,GALERAS,439651,328259,362233,1130143
2016,1,SUCRE,COROZAL,14440058,13393387,15711502,43544947
2016,1,SUCRE,BUENAVISTA,5670054,5413404,6394677,17478135
2016,1,SANTANDER,SIMACOTA,60155064,56644362,56759098,173558524
2016,1,SANTANDER,RIONEGRO,38403941,34252053,38540248,111196242
2016,1,SANTANDER,PUERTO WILCHES,110127874,100624917,111382699,322135490
2016,1,SANTANDER,PUERTO PARRA,107403366,98823975,101598940,307826281
2016,1,SANTANDER,PUENTE NACIONAL,289228810,264213919,241730420,795173149
2016,1,SANTANDER,LA BELLEZA,165438879,151130362,138269800,454839041
2016,1,SANTANDER,FLORIAN,390651713,356864934,326497221,1074013868
2016,1,SANTANDER,CIMITARRA,494897930,449593918,468798491,1413290339
2016,1,SANTANDER,BOLIVAR,20572862,18789450,19476724,58839036
2016,1,SANTANDER,ALBANIA,125332484,114492698,104749849,344575031
2016,1,PUTUMAYO,VALLE DEL GUAMUEZ,6907326.9210044,7527039.89072444,7036641.36087247,21471008.1726013
2016,1,PUTUMAYO,SAN MIGUEL,3314607.22578543,3396713.66319823,3857608.94845388,10568929.8374375
2016,1,PUTUMAYO,PUERTO CAICEDO,18028433.5271133,16708641.4789269,16364466.9767366,51101541.9827769
2016,1,PUTUMAYO,PUERTO ASIS,0,0,8655161.24890273,8655161.24890273
2016,1,PUTUMAYO,ORITO,57779647.0958348,51747349.9971395,48859927.7086846,158386924.801659
2016,1,PUTUMAYO,MOCOA,622464.264729938,572216.752949049,586605.537528888,1781286.55520788
2016,1,NORTE DE SANTANDER,TOLEDO,48517448,50633328,69658615,168809391
2016,1,NORTE DE SANTANDER,TIBU,26102273,27240612,37476171,90819056
2016,1,NORTE DE SANTANDER,TEORAMA,11434617,11933288,16417178,39785083
2016,1,NORTE DE SANTANDER,SARDINATA,3571762,3727529,5128135,12427426
2016,1,NORTE DE SANTANDER,SAN CAYETANO,10227235,10673252,14683687,35584174
2016,1,NORTE DE SANTANDER,LA ESPERANZA,20674902,18597798,20687514,59960214
2016,1,NORTE DE SANTANDER,EL TARRA,20082360,20958166,28833120,69873646
2016,1,NORTE DE SANTANDER,EL CARMEN,15039158,15695027,21592375,52326560
2016,1,NORTE DE SANTANDER,CUCUTA,36206280,37785262,51982935,125974477
2016,1,NORTE DE SANTANDER,CHINACOTA,15995230,16692793,22965049,55653072
2016,1,NORTE DE SANTANDER,BOCHALEMA,5808059,6061353,8338884,20208296
2016,1,META,RESTREPO,21752132.7075413,20646612.4533462,20358581.2432998,62757326.4041873
2016,1,META,PUERTO LOPEZ,555917064.154237,506683134.096671,485654882.908873,1548255081.15978
2016,1,META,CUMARAL,222353339.130908,211066849.257941,208132554.321016,641552742.709865
2016,1,META,BARRANCA DE UPIA,189805642.007314,180170149.192042,177664602.526811,547640393.726167
2016,1,MAGDALENA,SANTA BARBARA DE PINTO,13473212,14299542,17292309,45065063
2016,1,MAGDALENA,SANTA ANA,16237473,17233339,20840123,54310935
2016,1,MAGDALENA,SAN ZENON,5013750,5021280,5996898,16031928
2016,1,MAGDALENA,PIJINO DEL CARMEN,11155486,11839667,14317603,37312756
2016,1,MAGDALENA,GUAMAL,23812364,20724409,23920210,68456983
2016,1,MAGDALENA,EL BANCO,38130741,30448684,34306167,102885592
2016,1,HUILA,YAGUARA,35122678.61218,31447974.1435676,32410916.4308047,98981569.1865523
2016,1,HUILA,RIVERA,4517157.9161911,4427404.35349747,4721431.7177564,13665993.987445
2016,1,HUILA,PALERMO,41147306.6977825,36842277.5140225,37970392.9846527,115959977.196458
2016,1,HUILA,HOBO,1247274.94700799,1222492.24686124,1303678.90714169,3773446.10101093
2016,1,HUILA,CAMPOALEGRE,8528663.82683842,8359203.7420512,8914344.95964455,25802212.5285342
2016,1,DEPARTAMENTO NN,MUNICIPIO NN,1592496,1432564,1775193,4800253
2016,1,CUNDINAMARCA,PARATEBUENO,225626155,214797739,212256761,652680655
2016,1,NARIÑO,GUACHUCAL,6540024,5187318,5505602,17232944
2016,2,TOLIMA,GUAMO,42016483,55215132,46906539,144138154
2016,2,ANTIOQUIA,ZARAGOZA,303001058,346064580,299717546,948783184
2016,2,TOLIMA,SUAREZ,2447959,2437023,2427491,7312473
2016,2,CORDOBA,SAHAGUN,258727776,295503998,255950825,810182599
2016,2,TOLIMA,IBAGUE,32302063,38748563,33927802,104978428
2016,2,TOLIMA,COELLO,13543327,16699536,14620026,44862889
2016,2,CORDOBA,TUCHIN,53003254,60533928,52416335,165953517
2016,2,SANTANDER,CIMITARRA,464746320,461385239,427687085,1353818644
2016,2,CASANARE,HATO COROZAL,169981754.265223,288892875.243816,356989212.516139,815863842.025179
2016,2,PUTUMAYO,ORITO,43914121.5716907,41769167.7050229,46394691.1206125,132077980.397326
2016,2,BOYACA,SAN SOFIA,196756501.582512,205925838.430631,178299032.120566,580981372.133709
2016,2,TOLIMA,NATAGAIMA,44070668,59579510,49909814,153559992
2016,2,CESAR,AGUACHICA,124373189,108872872,115521767,348767828
2016,2,NORTE DE SANTANDER,EL CARMEN,12994802,20442061,20883847,54320710
2016,2,CESAR,CHIMICHAGUA,30610969,36138450,35831024,102580443
2016,2,NORTE DE SANTANDER,SARDINATA,3086233,4854938,4959861,12901032
2016,2,BOYACA,CHIQUINQUIRÁ,56411.9794809898,82596.3488231744,69409.0525045263,208417.38080869
2016,2,CASANARE,MONTEREY,1509579045.46205,1620260225.96455,1428927918.21145,4558767189.63806
2016,2,BOYACA,PAUNA,4178.66514673998,6118.24806097588,5141.41129663158,15438.3245043474
2016,2,META,BARRANCA DE UPIA,155646871.786427,165055340.205282,148979021.866631,469681233.85834
2016,2,SUCRE,PALMITO,21486464,22507427,23303535,67297426
2016,2,ANTIOQUIA,REMEDIOS,369558176,422076868,365531030,1157166074
2016,2,SUCRE,COROZAL,13037615,13983190,14367951,41388756
2016,2,BOYACA,SUTAMARCHAN,9382616.1357708,9819387.02522966,8502070.97693288,27704074.1379333
2016,2,CORDOBA,PUEBLO NUEVO,105198375,0,0,105198375
2016,2,BOYACA,MONIQUIRA,37834844.8756566,39596812.2249492,34284652.6133798,111716309.713986
2016,2,CORDOBA,PLANETA RICA,105550715,120551144,104402630,330504489
2016,2,PUTUMAYO,VALLE DEL GUAMUEZ,5931547.09725738,5634371.60245493,6234526.64431644,17800445.3440287
2016,2,TOLIMA,FALAN,797582,956755,837723,2592060
2016,2,CESAR,LA GLORIA,68060577,64051798,67418113,199530488
2016,2,PUTUMAYO,SAN MIGUEL,2553961.38365686,2468353.01993023,2878512.06367847,7900826.46726556
2016,2,CAUCA,PIAMONTE,427393,426785,366007,1220185
2016,2,CORDOBA,CHINU,31363435,35816659,31000627,98180721
2016,2,SUCRE,GALERAS,428692,405239,437859,1271790
2016,2,SANTANDER,PUENTE NACIONAL,226717479,237153939,205349148,669220566
2016,2,TOLIMA,VENADILLO,30507503,36595864,32042924,99146291
2016,2,TOLIMA,SANDAÑA,24363958,32509433,27409364,84282755
2016,2,SUCRE,SAN PEDRO,11493915,13569393,13453959,38517267
2016,2,NORTE DE SANTANDER,TOLEDO,41922201,65947616,67372851,175242668
2016,2,BOYACA,VILLA DE LEYVA,149534600.739366,156503139.541887,135506845.780751,441544586.062004
2016,2,CASANARE,MANI,25400115.9128887,26566442.0856304,24039417.3143592,76005975.3128783
2016,3,TOLIMA,VENADILLO,31052491,31906003,34455527,97414021
2016,2,NORTE DE SANTANDER,LA ESPERANZA,18501405,16646569,17554453,52702427
2016,2,META,CUMARAL,182336988.795928,193358447.192118,174525187.167962,550220623.156007
2016,2,TOLIMA,HONDA,19939544,23918865,20943089,64801498
2016,2,BOLIVAR,CARTAGENA,7644560,7675922,8029342,23349824
2016,2,CORDOBA,BUENAVISTA,169613828,193718306,167767121,531099255
2016,2,MAGDALENA,SAN SEBASTIÁN BUENAVISTA,19845375,20929587,21645259,62420221
2016,2,TOLIMA,FLANDES,7850351,7815281,7784714,23450346
2016,2,ANTIOQUIA,SONSON,27080598,29192207,25243222,81516027
2016,2,NORTE DE SANTANDER,TEORAMA,9880245,15542567,15878468,41301280
2016,2,MAGDALENA,SANTA BARBARA DE PINTO,11445078,13511738,13396795,38353611
2016,2,DEPARTAMENTO NN,MUNICIPIO NN,1494392,1754018,649894,3898304
2016,2,BOLIVAR,CORDOBA,7469941,8818802,8743782,25032525
2016,2,SANTANDER,BOLIVAR,19080537,18755108,17241218,55076863
2016,2,SANTANDER,LA BELLEZA,129682398,135652053,117459713,382794164
2016,2,BOLIVAR,ARJONA,20821078,20906495,21869087,63596660
2016,2,SANTANDER,SIMACOTA,51714970,47594886,41239244,140549100
2016,2,SUCRE,TOLU,44451601,44633960,46689029,135774590
2016,2,PUTUMAYO,PUERTO CAICEDO,11720465.1170059,11699074.3177665,14766646.2279986,38186185.662771
2016,2,CORDOBA,SAN ANDRES DE SOTAVENTO,166002137,189592804,164191846,519786787
2016,2,NARIÑO,SAPUYES,511548,470238,474007,1455793
2016,2,SUCRE,MORROA,2641304,2808297,2895241,8344842
2016,2,BOLIVAR,CICUCO,11926224,11273763,12181247,35381234
2016,2,HUILA,YAGUARA,28279769.8744395,29162493.1045166,28585850.7834359,86028113.762392
2016,2,MAGDALENA,SAN ZENON,4378751,4950752,4986833,14316336
2016,2,BOLIVAR,MARIA LA BAJA,26180550,26287953,27498322,79966825
2016,2,NORTE DE SANTANDER,BOCHALEMA,5018537,7894637,8065253,20978427
2016,2,SANTANDER,ALBANIA,98244241,102766707,88984631,289995579
2016,2,TOLIMA,SAN LUIS,1599244,2101614,1785370,5486228
2016,2,BOYACA,MIRAFLORES,295134449.420545,308888314.072962,267448175.42853,871470938.922037
2016,2,NARIÑO,MALLAMA,18568075,17068618,17205437,52842130
2016,2,SANTANDER,FLORIAN,306219742,320315921,277358249,903893912
2016,2,PUTUMAYO,PUERTO GUZMÁN,1169432.83038916,1145141.35482541,1002923.18700713,3317497.3722217
2016,2,TOLIMA,LERIDA,41075463,49272864,43142761,133491088
2016,2,CASANARE,PORE,61465440.3661513,104463728.926166,129087379.96598,295016549.258297
2016,2,BOYACA,RAMIRIQUI,128653505.61443,134651173.22135,116586317.483337,379890996.319118
2016,2,NORTE DE SANTANDER,CONVENCIÓN,5508957,8666114,8853403,23028474
2016,2,HUILA,RIVERA,4205972.3850481,4510374.88993967,4364111.44831241,13080458.7233002
2016,2,BOYACA,BOYACA,45405799.8973379,47522011.0785891,41146488.4424328,134074299.41836
2016,2,NORTE DE SANTANDER,TIBU,22554046,35479662,36246435,94280143
2016,2,TOLIMA,GUAYABAL,42271835,50707996,44399345,137379176
2016,2,BOYACA,CUBARA,18167678.8368202,28386868.4407229,28531038.3113391,75085585.5888822
2016,2,NARIÑO,RICAUTE,8109117,7454269,7514021,23077407
2016,2,CESAR,GAMARRA,42137973,36828686,39064507,118031166
2016,2,NARIÑO,ALDANA,1210363,1112621,1121539,3444523
2016,2,NARIÑO,TUMACO,46576244,42814999,43158195,132549438
2016,2,HUILA,PALERMO,33130626.1907814,34164764.9153758,33489209.9622024,100784601.06836
2016,2,BOYACA,OTANCHE,415169363.632899,434649163.351835,376325268.183084,1226143795.16782
2016,2,SANTANDER,RIONEGRO,34065675,29009867,30975491,94051033
2016,2,NORTE DE SANTANDER,CHINACOTA,13820909,21741607,22211478,57773994
2016,2,MAGDALENA,GUAMAL,22043250,22707846,23700357,68451453
2016,2,MAGDALENA,EL BANCO,36390389,35656377,37965257,110012023
2016,2,BOYACA,VENTAQUEMADA,60542894.0291189,63365358.5049789,54864233.6240193,178772486.158117
2016,2,ANTIOQUIA,SEGOVIA,132831499,151707716,131379973,415919188
2016,2,BOYACA,JENESANO,204323800.27219,213845683.817218,185156368.214734,603325852.304142
2016,2,NARIÑO,GUALMATAN,3303107,3036366,3060705,9400178
2016,2,CESAR,PELAYA,21135054,22777680,23361224,67273958
2016,2,TOLIMA,MARIQUIRTA,39879089,47837732,41886175,129602996
2016,2,CORDOBA,LA APARTADA,80642605,92096721,79730521,252469847
2016,2,SANTANDER,PUERTO WILCHES,97176737,130405817,134995442,362577996
2016,2,BOYACA,ZETAQUIRA,174060454.644684,182174866.818156,157734219.813876,513969541.276716
2016,2,NORTE DE SANTANDER,EL TARRA,17352453,27297062,27886996,72536511
